topik	text
7	Egy százalék körüli csökkenés Az adóterhelés változását vizsgálva arra jutott a Magyar Szakszervezetek Országos Szövetsége , hogy annak átlagos értéke 0,2 százalékkal mérséklődik jövőre .
7	Jövőre 8 százalékos bruttó béremelés mellett a gyermektelen , alacsony jövedelmű alkalmazottak reáljövedelme 0,8 százalékkal csökken , míg az idén bruttó 3 milliós éves keresethez jutó , gyermektelen , illetve egygyermekes alkalmazottak 2,8 százalékos javulást érezhetnek - ezek a szélsőértékek szerepelnek a Pénzügyminisztérium elemzésében .
1	Súlyos , de kielégítő az állapota a vasárnapra virradóra végrehajtott második műtét után Akila al-Hásiminak , az iraki átmeneti kormányzótanács előző nap merényletben megsebesített tagjának .
8	A politikusnő állandó orvosi felügyelet alatt van - értesült az amerikai-brit szövetséges erők szóvivőjétől az AFP francia hírügynökség .
1	Súlyos , de kielégítő az állapota a vasárnapra virradóra végrehajtott második műtét után Akila al-Hásiminak , az iraki átmeneti kormányzótanács előző nap merényletben megsebesített tagjának .
6	Harry herceg egyébként ellazsálta utolsó etoni évét , kitűnő osztályzatai közé becsúszott egy négyes művészettörténetből és egy kettes földrajzból .
5	Az országos kiskereskedelmi üzlethálózatban , valamint a csomagküldő kiskereskedelemben 2003 júliusában folyó áron 420,6 milliárd forint , az első hét hónapban 2552,6 milliárd forint értékű árut forgalmaztak - derül ki a Központi Statisztikai Hivatal legfrisebb adataiból .
7	Az átlagosnál jelentősebb bővülés következett be Svédországban és az Egyesült Királyságban ( 7,1-7,1 százalék ) , Írországban és Spanyolországban ( 2,9-2,9 százalék ) .
7	""" Olyan megoldást kell találnunk , amely Magyarország EU-csatlakozása , pontosabban azt követően a schengeni rendszerbe lépése után is lehetővé teszi a zavartalan kapcsolattartást a vajdasági magyarok és az anyaország között , ugyanakkor a szülőföldön maradást is biztosítja "" - jelentette ki a Szerbia-Montenegró miniszterelnök-helyettesi tisztségét is betöltő Kasza József ."
6	Magyarországon 577 ezer fogyatékos ember él , a speciális és különleges ellátást igénylő gyermekek száma a becsült adatok szerint 100 ezerre tehető - mondta el a fogyatékosügyi biztos a témába rendezett háromnapos konferencia megnyitóján .
7	"Oroszország még küszködik a róla alkotott "" kedvezőtlen képpel "" , ám változásra utal , hogy a kelet-európai befektetésekre gondoló cégek harmada mérlegeli már az orosz telephely kiválasztásának lehetőségét ."
7	A vártnál jobb oroszországi körülmények Ami Oroszországot illeti , a tényleges tapasztalat , amit egyes vállalkozások a gyakorlatban szereztek , jobb , mint az országról alkotott kép .
7	A Westel eddig is nagyon hatékonyan működött , úgyhogy itt már nincs nagy mozgástér .
2	Kérdés , hogy a Deutsche Telekom mennyire szívesen osztaná ki a nyereség mintegy 80 százalékát osztalékként .
7	A Westel eddig is nagyon hatékonyan működött , úgyhogy itt már nincs nagy mozgástér .
6	A kiélezett mobilpiaci verseny miatt csökkenő árréssel számol a Matáv az idei második félévben - mondta Klaus Hartmann pénzügyi igazgató a Dow Jones hírügynökségnek nyilatkozva - , mindazonáltal valószínű , hogy teljesíti 2003-as tervszámait .
7	A nyáron bejelentett menedzsmentváltozás érhet véget azzal , hogy az MTV elnöke várhatóan szerdán számos új vezető kinevezését jelenti be .
7	A nyáron bejelentett menedzsmentváltozás érhet véget azzal , hogy az MTV elnöke várhatóan szerdán számos új vezető kinevezését jelenti be .
7	Miután a vevő OTP Bank már átutalta a bolgár DSK Bank vételárának fennmaradó 90 százalékát is ( mintegy 280 millió eurót ) , s a részvénytranszfer is lezajlott , az adásvételi folyamat október 1-jén lezárult - áll a magyar hitelintézet közleményében .
5	Visszavonhatja Washington az általa benyújtott , Irakkal kapcsolatos biztonsági tanácsi határozattervezetét - írta szerdai számában a The New York Times egy magas rangú amerikai kormányzati illetékesekre hivatkozva .
7	A Skoda anyacége , a Volkswagen eladása 3,1 százalékkal 5790 autóra nőtt , ami alapján a negyedik legnagyobb járműértékesítő volt .
6	A Skoda Auto belföldi és nemzetközi értékesítését már két éve sújtja a korona felértékelődése az euróhoz képest , aminek hatására a cég versenytársai komoly eladási kampányba fogtak Csehországban és megdrágította a Skoda termékeit a külföldi vásárlók számára .
6	A cseh piacon továbbra is a második helyet foglalja el a Renault , annak ellenére , hogy a kilenchavi eladások alapján az értékesítése éves szinten 4,9 százalékkal 6372 autóra mérséklődött .
6	Az új tankönyvek egy része még nem érkezett meg az iskolákba , és a Bagdad környéki általános iskolák többsége a háború és a háborút követő rablótámadások miatt még mindig alkalmatlan a tanulók fogadására .
7	Ausztriában ma már minden 52 ezer lakosra jut egy McDonald's-étterem , s ezzel az ország Európában - Svédország és Nagy-Britannia után - a harmadik helyen áll a gyorséttermek sűrűsége alapján összeállítot ranglistán .
7	Ausztriában ma már minden 52 ezer lakosra jut egy McDonald's-étterem , s ezzel az ország Európában - Svédország és Nagy-Britannia után - a harmadik helyen áll a gyorséttermek sűrűsége alapján összeállítot ranglistán .
8	) , valamint az Alkotmánybíróság 1995-ös határozatára hivatkozik , amely szerint ugyanazok a jogok illetik meg az azonos nemű élettársakat 10 év együttélés után , mint egy különnemű pár özvegyét .
8	) , valamint az Alkotmánybíróság 1995-ös határozatára hivatkozik , amely szerint ugyanazok a jogok illetik meg az azonos nemű élettársakat 10 év együttélés után , mint egy különnemű pár özvegyét .
8	""" Az utóbbi néhány napban 24 vitorlás dereglyét , 15 bárkát , 8 kisebb tartályhajót és 10 szivattyút koboztak el a szövetséges erők , és nyolcvannál is több embert elfogtak "" - jelentette be szombaton Bagdadban George Kivo alezredes , és hozzátette : a csempészet elleni harc a következő 24-48 órán belül várhatóan felerősödik ."
2	Szövetségi tisztségviselők jelezték : néhány hónapba telik , amíg felül tudnak kerekedni az olajcsempészeten , amely a megbuktatott bagdadi rezsim áldásával már több mint 10 éve kezdődött az akkoriban ENSZ-szankciókkal sújtott arab országban - írta az AFP francia hírügynökség .
1	A nagyszabású akciót Irak délkeleti részén hajtotta végre mintegy 2000 amerikai és brit katona irakiak segítségével .
7	Szentiványi Gábor , a Külügyminisztérium helyettes államtitkára közölte , hogy az alapgondolattal egyetértenek , de összetett kérdésről lévén szó , további vizsgálatok szükségesek .
7	Szentiványi Gábor , a Külügyminisztérium helyettes államtitkára közölte , hogy az alapgondolattal egyetértenek , de összetett kérdésről lévén szó , további vizsgálatok szükségesek .
2	"A Fidesz szóvivője szerint világosan látszik , hogy a baloldalnak az a kommunikációs célja , hogy a söjtöri esetet "" rányomják "" a Fideszre ."
7	Orbán Viktor és Halász János is egyértelműen fogalmazott , amikor azt mondta : a miniszterelnöknek meg kell adni a lehetőséget , hogy elmondja , amit el akar mondani - reagált a parlamentben elhangzott kormánypárti kritikákra Révész Máriusz .
2	Kuncze szerint erre egyszerű a válasz : az ilyen ember nem hazafi .
2	A kormány nevében Kovács László pártelnök-külüggyminiszter reagált az elhangzottakra , aki ugyancsak egyértelmű elhatárolódásra szólította fel a Fideszt a történtektől .
2	"A Fidesz szóvivője szerint világosan látszik , hogy a baloldalnak az a kommunikációs célja , hogy a söjtöri esetet "" rányomják "" a Fideszre ."
2	Kuncze jelezte , hogy csak jobboldaliak szokták megzavarni ünnepeinket , ami megítélése szerint nem véletlen és szerepe lehet ebben annak , hogy a jobboldal vezetői folyton kétértelmű nyilatkozatokkal bátorítják a hangoskodókat .
7	Elsöprő többségben mondtak igent a romániai választók az ország alkotmányát módosító törvény elfogadásáról rendezett hétvégi népszavazáson - derül ki a hétfőn Bukarestben nyilvánosságra hozott első részeredményekből .
3	""" Bár szaporodnak a baljós jelek , s ez minden hazaszerető embert cselekvésre sarkall , mégis azt mondom : ne legyünk türelmetlenek , még nincs közös célunk "" Orbán ezt követően egy hasonlattal élt : "" Márpedig közös célok nélkül a nemzet olyan , mint a napraforgó nap nélkül ."
7	"Ám Orbán türelemre intette az összegyűlteket : "" A polgári körökkel erős pilléreket építettünk , most a hidakkal kell folytatni ."
7	"Egyezségre jutott Medgyessy Péter miniszterelnök az MSZP "" erős embereivel "" : a jövő júniusban esedékes Európa Parlamenti választásokig nincs "" kibeszélés "" - értesült a Népszabadság ."
6	""" Mint egy jogalkalmazó szervezet vezetőjeként azt kell , hogy mondjam , a rendőrségnek a törvények végrehajtása a feladata , mindazonáltal a törvény eltolta az erőviszonyokat az ügyészség irányába , csökkentve ezzel az általános nyomozó hatóság , a rendőrség kompetenciáját , de a védelem és a terhelt lehetőségeit is "" - tette hozzá Salgó László ."
2	Salgó László kedden egy televíziós műsorban beszámolt róla , Lamperth Mónika belügyminiszter feszültséget észlelt a rendőrség és az ügyészség között , ezért kérte fel őt , hogy kezdeményezzen találkozót a legfőbb ügyésszel .
8	Tibort október 9-én az ügyészség a nyomozó hatóság előzetes értesítése nélkül kihallgatta , majd rendőrségi fogda helyett a Nagy Ignác utcai büntetés-végrehajtási intézetbe szállította .
6	""" Mint egy jogalkalmazó szervezet vezetőjeként azt kell , hogy mondjam , a rendőrségnek a törvények végrehajtása a feladata , mindazonáltal a törvény eltolta az erőviszonyokat az ügyészség irányába , csökkentve ezzel az általános nyomozó hatóság , a rendőrség kompetenciáját , de a védelem és a terhelt lehetőségeit is "" - tette hozzá Salgó László ."
7	Irán október 31-ben nyújtott át egy részletes dokumentációt nukleáris programjáról a NAÜ embereinek , amellyel azt kívánta bizonyítani , hogy pusztán polgári célú technológiát fejlesztenek .
2	""" Amennyiben a megbeszéléseken résztvevő felek , vagy a globális hatalom vezető országai túlzott követelésekkel állnak elő , nem habozunk felfüggeszteni az együttműködést , mondta Ali Hamenei ajatollah , Irán legfőbb szellemi vezetője ."
2	"Jogukban áll Hamenei ajatollah hozzátette : "" Jogunkban áll polgári célú nukleáris technológiát fejleszteni , és egy országnak vagy szervezetnek sincs joga ebben megakadályozni minket ."
1	Az Egyesült Államok szerint Irán atomfegyvereket fejleszt , és arra kérte a NAÜ-t , hogy nyilvánítsa ki : Teherán megsérti a nemzetközi leszerelési egyezményt .
2	"Jogukban áll Hamenei ajatollah hozzátette : "" Jogunkban áll polgári célú nukleáris technológiát fejleszteni , és egy országnak vagy szervezetnek sincs joga ebben megakadályozni minket ."
7	Az Európai Parlament osztrák képviselője sajtónyilatkozatban adott tájékoztatást arról , hogy az ausztriaiakkal együtt eddig 330 ezer aláírás gyűlt már össze a kontinensen a kezdeményezés támogatására .
6	Magyarország azonban e téren is a magasabb terhelést alkalmazó országok közé tartozik a 29 százalékos munkaadói és a 11,5 százalékos , a munkavállalói társadalombiztosítási járulékkal , ami együtt 40,5 százalékot tesz ki .
6	Ugyanakkor a bevételekre kivetett maximum 2 százalékos helyi adó könnyen hátrányt jelenthet a külföldi beruházók szemében - vélik a KPMG szakemberei .
7	A KPMG elemzői szerint a külföldi és hazai befektetők számára adózási szempontból Magyarország lehet a legvonzóbb , ahol 2004-től 18 százalékról 16 százalékra csökken a társasági adó , ami alig magasabb a legalacsonyabb , 12 százalékos írországi uniós rátánál .
7	Az úgynevezett Chevrolet Astrának már ára is van : a négyajtós 11-12 ezer dollár lesz , konkurenciát támasztva a hasonló összegért kapható , és szintén Oroszországban készülő Ford Focusnak .
7	Az amerikai cég mintegy negyvenezer , a Lada Nivától teljes mértékben különböző Chevrolet Nivát exportálna Nyugat-Európába , a Rosbalt hírügynökség azt írja Szentpétervárról , hogy jövőre 13 ezer , egy átlagos , 8,5 ezer eurós Chevy Nivánál 4 ezer euróval többe kerülő magas felszereltségű modell kerülne Nyugatra a szentgotthárdi motorral .
